id,ts,market_id,market_title,mode,side,contracts,entry_price_cents,trade_amount_dollars,confidence_score,model_prob,implied_prob,btc_price_at_entry,strike,seconds_left_at_entry,fill_confirmed,exit_price_cents,exit_reason,outcome,pnl_dollars,profit_percent,order_id,asset,raw_p_yes,entry_signals,calibrated_p_yes,signal_name,strategy_variant,strategy_version,brain
2814,2026-06-19T12:38:20Z,KXXRP15M-26JUN190845-45,KXXRP15M-26JUN190845-45,paper,no,79,30,23.7,50,0.5,0.3,1.12275,1.1229,399,1,0,expiry,loss,-24.87,-100.0,paper_1781872700794,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.2, ""abs_pct"": 0.00013358268768376034}",,,strategy1,,s1
2813,2026-06-19T01:38:19Z,KXXRP15M-26JUN182145-45,KXXRP15M-26JUN182145-45,paper,no,76,31,23.56,50,0.5,0.31,1.14565,1.1458,400,1,0,expiry,loss,-24.7,-100.0,paper_1781833099919,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.19, ""abs_pct"": 0.0001309128992842315}",,,strategy1,,s1
2812,2026-06-18T23:41:54Z,KXXRP15M-26JUN181945-45,KXXRP15M-26JUN181945-45,paper,no,82,29,23.78,50,0.5,0.29,1.14385,1.1442,185,1,0,expiry,loss,-24.97,-100.0,paper_1781826114318,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.21000000000000002, ""abs_pct"": 0.0003058905785702434}",,,strategy1,,s1
2811,2026-06-18T23:18:34Z,KXXRP15M-26JUN181930-30,KXXRP15M-26JUN181930-30,paper,no,68,35,23.8,50,0.5,0.35,1.14235,1.1425,686,1,0,expiry,loss,-24.89,-100.0,paper_1781824714201,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.15000000000000002, ""abs_pct"": 0.00013129102844647222}",,,strategy1,,s1
2810,2026-06-18T22:39:15Z,KXETH15M-26JUN181845-45,KXETH15M-26JUN181845-45,paper,no,68,35,23.8,50,0.5,0.35,1701.54,1701.6,344,1,0,expiry,loss,-24.89,-100.0,paper_1781822355492,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.15000000000000002, ""abs_pct"": 3.526093088854339e-05}",,,strategy1,,s1
2809,2026-06-18T22:23:19Z,KXXRP15M-26JUN181830-30,KXXRP15M-26JUN181830-30,paper,no,79,30,23.7,50,0.5,0.3,1.14415,1.1442,400,1,0,expiry,loss,-24.87,-100.0,paper_1781821399754,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.2, ""abs_pct"": 4.369865408154651e-05}",,,strategy1,,s1
2808,2026-06-18T22:10:26Z,KXSOL15M-26JUN181815-15,KXSOL15M-26JUN181815-15,paper,no,79,25,23.7,50,0.5,0.25,69.5,69.5107,273,1,0,expiry,loss,-20.79,-100.0,paper_1781820626725,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.2, ""abs_pct"": 0.00015393313547410587}",,,strategy1,,s1
2807,2026-06-18T21:26:28Z,KXETH15M-26JUN181730-30,KXETH15M-26JUN181730-30,paper,no,61,39,23.79,50,0.5,0.39,1702.205,1702.89,211,1,0,expiry,loss,-24.81,-100.0,paper_1781817988896,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 0.0004022573389943994}",,,strategy1,,s1
2806,2026-06-18T21:20:24Z,KXSOL15M-26JUN181730-30,KXSOL15M-26JUN181730-30,paper,no,59,40,23.6,50,0.5,0.4,69.49,69.5188,575,1,0,expiry,loss,-24.6,-100.0,paper_1781817624536,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.0004142764259452685}",,,strategy1,,s1
2805,2026-06-18T21:03:43Z,KXETH15M-26JUN181715-15,KXETH15M-26JUN181715-15,paper,no,58,41,23.78,50,0.5,0.41,1708.715,1708.73,677,1,100,expiry,win,33.23,143.9,paper_1781816623194,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 8.778449491786324e-06}",,,strategy1,,s1
2804,2026-06-18T19:23:22Z,KXXRP15M-26JUN181530-30,KXXRP15M-26JUN181530-30,paper,no,76,31,23.56,55,0.5512688612345267,0.31,1.13505,1.1366,397,1,100,expiry,win,51.3,222.58,paper_1781810602364,XRP,0.4487311387654733,"{""win_prob"": 0.5512688612345267, ""ev"": 0.13873113876547333, ""abs_pct"": 0.0013637163469999668}",,,strategy1,,s1
2803,2026-06-18T18:19:02Z,KXXRP15M-26JUN181430-30,KXXRP15M-26JUN181430-30,paper,no,63,38,23.94,50,0.5,0.38,1.14025,1.1408,657,1,0,expiry,loss,-24.98,-100.0,paper_1781806742514,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 0.0004821178120617553}",,,strategy1,,s1
2802,2026-06-18T18:19:01Z,KXETH15M-26JUN181430-30,KXETH15M-26JUN181430-30,paper,no,63,38,23.94,50,0.5,0.38,1677.705,1678.21,658,1,0,expiry,loss,-24.98,-100.0,paper_1781806741446,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 0.0003009158567760347}",,,strategy1,,s1
2801,2026-06-18T16:35:13Z,KXSOL15M-26JUN181245-45,KXSOL15M-26JUN181245-45,paper,no,55,43,23.65,50,0.5,0.43,68.615,68.6428,586,1,0,expiry,loss,-24.6,-100.0,paper_1781800513608,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0004049951342311089}",,,strategy1,,s1
2800,2026-06-18T14:09:01Z,KXSOL15M-26JUN181015-15,KXSOL15M-26JUN181015-15,paper,no,64,37,23.68,50,0.5,0.37,70.845,70.8517,358,1,100,expiry,win,39.27,170.27,paper_1781791741913,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.13, ""abs_pct"": 9.456371547888115e-05}",,,strategy1,,s1
2799,2026-06-18T14:06:06.756017+00:00,KXETH15M-26JUN181015-15,ETH price up in next 15 mins?,paper,no,61,39,23.79,59,0.5961443397165738,0.39,1729.845,1732.8,533,1,100,expiry,win,36.19,156.41,paper_1781791566756,ETH,0.40385566028342623,"{""win_prob"": 0.5961443397165738, ""ev"": 0.18949133971657375, ""vel_delta"": 12.0, ""obi"": null, ""abs_pct"": 0.0017053324099722573, ""mins_left"": 8.893200933333333, ""strike"": 1732.8}",,,strategy2,,s2
2798,2026-06-18T13:12:17Z,KXETH15M-26JUN180915-15,KXETH15M-26JUN180915-15,paper,yes,49,49,24.01,57,0.5712181916938096,0.49,1750.325,1748.84,163,1,0,expiry,loss,-24.87,-100.0,paper_1781788337057,ETH,0.5712181916938096,"{""win_prob"": 0.5712181916938096, ""ev"": 0.08121819169380962, ""abs_pct"": 0.0008491342832964293}",,,strategy1,,s1
2797,2026-06-18T12:08:26Z,KXETH15M-26JUN180815-15,KXETH15M-26JUN180815-15,paper,no,57,42,23.94,50,0.5,0.42,1741.625,1741.71,394,1,0,expiry,loss,-24.92,-100.0,paper_1781784506278,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 4.880261352351217e-05}",,,strategy1,,s1
2796,2026-06-17T20:18:43Z,KXSOL15M-26JUN171630-30,KXSOL15M-26JUN171630-30,paper,no,59,40,23.6,50,0.5,0.4,71.735,71.7357,676,1,0,expiry,loss,-24.6,-100.0,paper_1781727523434,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 9.758042369347702e-06}",,,strategy1,,s1
2795,2026-06-17T20:04:39Z,KXXRP15M-26JUN171615-15,KXXRP15M-26JUN171615-15,paper,no,63,38,23.94,50,0.5,0.38,1.17905,1.1791,621,1,0,expiry,loss,-24.98,-100.0,paper_1781726679069,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 4.240522432372616e-05}",,,strategy1,,s1
2794,2026-06-17T19:55:22Z,KXETH15M-26JUN171600-00,KXETH15M-26JUN171600-00,paper,no,55,43,23.65,50,0.5,0.43,1730.65,1731.9,277,1,0,expiry,loss,-24.6,-100.0,paper_1781726122259,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 5.485305156188422e-05}",,,strategy1,,s1
2793,2026-06-17T19:35:43Z,KXETH15M-26JUN171545-45,KXETH15M-26JUN171545-45,paper,no,55,43,23.65,50,0.5,0.43,1739.26,1739.86,557,1,100,expiry,win,30.4,132.56,paper_1781724943124,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0003448553331876755}",,,strategy1,,s1
2792,2026-06-17T19:34:37Z,KXXRP15M-26JUN171545-45,KXXRP15M-26JUN171545-45,paper,no,57,42,23.94,50,0.5,0.42,1.18415,1.1847,623,1,100,expiry,win,32.08,138.1,paper_1781724877042,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.0004642525533890862}",,,strategy1,,s1
2791,2026-06-17T18:33:22.441690+00:00,KXETH15M-26JUN171445-45,ETH price up in next 15 mins?,paper,no,48,50,24.0,60,0.6077498353321471,0.5,1762.055,1765.03,697,1,0,expiry,loss,-24.85,-100.0,paper_1781721202441,ETH,0.3922501646678529,"{""win_prob"": 0.6077498353321471, ""ev"": 0.0902498353321471, ""vel_delta"": 5.166666666666664, ""obi"": null, ""abs_pct"": 0.001685523758802915, ""mins_left"": 11.6300125, ""strike"": 1765.03}",,,strategy2,,s2
2790,2026-06-17T18:28:22Z,KXSOL15M-26JUN171430-30,KXSOL15M-26JUN171430-30,paper,no,74,32,23.68,50,0.5,0.32,73.115,73.1283,98,1,100,expiry,win,49.19,212.5,paper_1781720902120,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.18, ""abs_pct"": 0.00018187213431737067}",,,strategy1,,s1
2789,2026-06-17T18:26:53.124184+00:00,KXETH15M-26JUN171430-30,ETH price up in next 15 mins?,paper,yes,35,69,24.15,75,0.75,0.69,1767.755,1763.24,187,1,100,expiry,win,10.32,44.93,paper_1781720813124,ETH,0.75,"{""win_prob"": 0.75, ""ev"": 0.04502700000000005, ""vel_delta"": 13.166666666666671, ""obi"": null, ""abs_pct"": 0.0025606270275175813, ""mins_left"": 3.118732983333333, ""strike"": 1763.24}",,,strategy2,,s2
2788,2026-06-17T17:39:05Z,KXSOL15M-26JUN171345-45,KXSOL15M-26JUN171345-45,paper,no,59,40,23.6,50,0.5,0.4,73.76,73.7602,354,1,100,expiry,win,34.4,150.0,paper_1781717945751,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 2.7114893939065846e-06}",,,strategy1,,s1
2787,2026-06-17T14:37:35Z,KXETH15M-26JUN171045-45,KXETH15M-26JUN171045-45,paper,no,57,42,23.94,50,0.5,0.42,1753.88,1754.09,444,1,0,expiry,loss,-24.92,-100.0,paper_1781707055863,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.0001197201967970908}",,,strategy1,,s1
2786,2026-06-17T14:33:45Z,KXSOL15M-26JUN171045-45,KXSOL15M-26JUN171045-45,paper,no,58,41,23.78,50,0.5,0.41,72.395,72.3565,674,1,0,expiry,loss,-24.77,-100.0,paper_1781706825768,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 8.983297975997477e-05}",,,strategy1,,s1
2785,2026-06-17T11:50:33Z,KXETH15M-26JUN170800-00,KXETH15M-26JUN170800-00,paper,no,57,42,23.94,50,0.5,0.42,1763.87,1763.89,566,1,100,expiry,win,32.08,138.1,paper_1781697033695,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 1.133857553487416e-05}",,,strategy1,,s1
2784,2026-06-17T11:37:31Z,KXETH15M-26JUN170745-45,KXETH15M-26JUN170745-45,paper,no,57,42,23.94,50,0.5,0.42,1764.895,1765.15,448,1,100,expiry,win,32.08,138.1,paper_1781696251782,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00014446364331649386}",,,strategy1,,s1
2783,2026-06-17T11:37:21Z,KXXRP15M-26JUN170745-45,KXXRP15M-26JUN170745-45,paper,no,61,39,23.79,50,0.5,0.39,1.19095,1.191,458,1,0,expiry,loss,-24.81,-100.0,paper_1781696241424,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 4.198152812771244e-05}",,,strategy1,,s1
2782,2026-06-17T11:21:12Z,KXSOL15M-26JUN170730-30,KXSOL15M-26JUN170730-30,paper,no,59,40,23.6,50,0.5,0.4,71.935,71.9597,527,1,0,expiry,loss,-24.6,-100.0,paper_1781695272633,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.00034324767890910783}",,,strategy1,,s1
2781,2026-06-17T01:39:11Z,KXETH15M-26JUN162145-45,KXETH15M-26JUN162145-45,paper,no,103,23,23.69,50,0.5,0.23,1783.77,1783.99,348,1,0,expiry,loss,-24.97,-100.0,paper_1781660351421,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.27, ""abs_pct"": 0.00012331907690067055}",,,strategy1,,s1
2779,2026-06-17T01:38:05Z,KXSOL15M-26JUN162145-45,KXSOL15M-26JUN162145-45,paper,no,63,38,23.94,50,0.5,0.38,73.325,73.3427,415,1,0,expiry,loss,-24.98,-100.0,paper_1781660285242,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 0.00024133281158166694}",,,strategy1,,s1
2780,2026-06-17T01:38:05Z,KXXRP15M-26JUN162145-45,KXXRP15M-26JUN162145-45,paper,no,58,41,23.78,50,0.5,0.41,1.2093,1.2099,414,1,0,expiry,loss,-24.77,-100.0,paper_1781660285940,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.0004959087527894321}",,,strategy1,,s1
2778,2026-06-17T00:41:51Z,KXXRP15M-26JUN162045-45,KXXRP15M-26JUN162045-45,paper,no,74,32,23.68,50,0.5,0.32,1.21445,1.2145,188,1,0,expiry,loss,-24.81,-100.0,paper_1781656911648,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.18, ""abs_pct"": 4.116920543423917e-05}",,,strategy1,,s1
2777,2026-06-17T00:41:50Z,KXSOL15M-26JUN162045-45,KXSOL15M-26JUN162045-45,paper,no,82,29,23.78,50,0.5,0.29,73.455,73.4565,189,1,0,expiry,loss,-24.97,-100.0,paper_1781656910999,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.21000000000000002, ""abs_pct"": 2.0420248718726896e-05}",,,strategy1,,s1
2776,2026-06-17T00:18:47Z,KXXRP15M-26JUN162030-30,KXXRP15M-26JUN162030-30,paper,no,58,41,23.78,50,0.5,0.41,1.21645,1.2167,673,1,100,expiry,win,33.23,143.9,paper_1781655527034,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.00020547382263488243}",,,strategy1,,s1
2775,2026-06-16T22:52:51Z,KXSOL15M-26JUN161900-00,KXSOL15M-26JUN161900-00,paper,no,63,38,23.94,50,0.5,0.38,73.625,73.6335,428,1,0,expiry,loss,-24.98,-100.0,paper_1781650371491,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 0.00011543658796604744}",,,strategy1,,s1
2774,2026-06-16T22:51:01Z,KXETH15M-26JUN161900-00,KXETH15M-26JUN161900-00,paper,no,55,43,23.65,50,0.5,0.43,1790.705,1790.94,538,1,0,expiry,loss,-24.6,-100.0,paper_1781650261403,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.00013121600946995843}",,,strategy1,,s1
2773,2026-06-16T22:20:18Z,KXETH15M-26JUN161830-30,KXETH15M-26JUN161830-30,paper,yes,57,42,23.94,52,0.5269587420585145,0.42,1797.65,1796.56,581,1,0,expiry,loss,-24.92,-100.0,paper_1781648418823,ETH,0.5269587420585145,"{""win_prob"": 0.5269587420585145, ""ev"": 0.10695874205851447, ""abs_pct"": 0.000606715055439365}",,,strategy1,,s1
2772,2026-06-16T21:42:33Z,KXETH15M-26JUN161745-45,KXETH15M-26JUN161745-45,paper,no,57,42,23.94,50,0.5,0.42,1791.955,1792.3,147,1,0,expiry,loss,-24.92,-100.0,paper_1781646153051,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00019249009652403464}",,,strategy1,,s1
2771,2026-06-16T21:40:43Z,KXXRP15M-26JUN161745-45,KXXRP15M-26JUN161745-45,paper,no,82,29,23.78,50,0.5,0.29,1.2168,1.2169,256,1,0,expiry,loss,-24.97,-100.0,paper_1781646043340,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.21000000000000002, ""abs_pct"": 8.217602103705233e-05}",,,strategy1,,s1
2770,2026-06-16T19:41:23Z,KXETH15M-26JUN161545-45,KXETH15M-26JUN161545-45,paper,no,57,42,23.94,50,0.5,0.42,1795.47,1795.57,216,1,0,expiry,loss,-24.92,-100.0,paper_1781638883724,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 5.569262128455535e-05}",,,strategy1,,s1
2769,2026-06-16T16:40:02Z,KXXRP15M-26JUN161245-45,KXXRP15M-26JUN161245-45,paper,no,55,43,23.65,50,0.5,0.43,1.21105,1.2113,297,1,0,expiry,loss,-24.6,-100.0,paper_1781628002393,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0002063898291092904}",,,strategy1,,s1
2768,2026-06-16T14:10:04Z,KXETH15M-26JUN161015-15,KXETH15M-26JUN161015-15,paper,no,57,42,23.94,50,0.5,0.42,1796.575,1797.13,295,1,100,expiry,win,32.08,138.1,paper_1781619004379,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.0003088257388169268}",,,strategy1,,s1
2767,2026-06-16T13:42:32Z,KXXRP15M-26JUN160945-45,KXXRP15M-26JUN160945-45,paper,no,57,42,23.94,50,0.5,0.42,1.2297,1.2301,147,1,100,expiry,win,32.08,138.1,paper_1781617352324,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00036582391675478535}",,,strategy1,,s1
2766,2026-06-16T12:06:25Z,KXXRP15M-26JUN160815-15,KXXRP15M-26JUN160815-15,paper,no,57,42,23.94,50,0.5,0.42,1.23675,1.2371,514,1,0,expiry,loss,-24.92,-100.0,paper_1781611585821,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00028291973163048457}",,,strategy1,,s1
2765,2026-06-16T11:39:02Z,KXETH15M-26JUN160745-45,KXETH15M-26JUN160745-45,paper,no,57,42,23.94,50,0.5,0.42,1791.845,1791.87,357,1,0,expiry,loss,-24.92,-100.0,paper_1781609942535,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 1.3951904993031624e-05}",,,strategy1,,s1
2764,2026-06-16T01:41:46Z,KXETH15M-26JUN152145-45,KXETH15M-26JUN152145-45,paper,no,82,29,23.78,50,0.5,0.29,1794.905,1795.01,193,1,100,expiry,win,57.03,244.83,paper_1781574106474,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.21000000000000002, ""abs_pct"": 5.8495495846829926e-05}",,,strategy1,,s1
2763,2026-06-16T01:12:24Z,KXXRP15M-26JUN152115-15,KXXRP15M-26JUN152115-15,paper,no,55,43,23.65,50,0.5,0.43,1.23405,1.2342,155,1,100,expiry,win,30.4,132.56,paper_1781572344686,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.00012153621779279894}",,,strategy1,,s1
2762,2026-06-15T23:27:52Z,KXSOL15M-26JUN151930-30,KXSOL15M-26JUN151930-30,paper,no,68,35,23.8,50,0.5,0.35,73.805,73.8087,127,1,0,expiry,loss,-24.89,-100.0,paper_1781566072801,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.15000000000000002, ""abs_pct"": 5.012959176892331e-05}",,,strategy1,,s1
2761,2026-06-15T23:11:30Z,KXETH15M-26JUN151915-15,KXETH15M-26JUN151915-15,paper,no,70,34,23.8,50,0.5,0.34,1788.995,1789.23,209,1,0,expiry,loss,-24.9,-100.0,paper_1781565090972,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.15999999999999998, ""abs_pct"": 0.00013134141502217563}",,,strategy1,,s1
2760,2026-06-15T23:10:03Z,KXXRP15M-26JUN151915-15,KXXRP15M-26JUN151915-15,paper,no,55,43,23.65,50,0.5,0.43,1.23925,1.2396,296,1,0,expiry,loss,-24.6,-100.0,paper_1781565003928,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.00032268473701190377}",,,strategy1,,s1
2759,2026-06-15T23:05:18Z,KXSOL15M-26JUN151915-15,KXSOL15M-26JUN151915-15,paper,no,55,43,23.65,50,0.5,0.43,73.745,73.7508,581,1,0,expiry,loss,-24.6,-100.0,paper_1781564718843,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 7.864321471758392e-05}",,,strategy1,,s1
2758,2026-06-15T22:34:36Z,KXXRP15M-26JUN151845-45,KXXRP15M-26JUN151845-45,paper,no,63,38,23.94,52,0.5241813749612807,0.38,1.2412,1.2422,623,1,100,expiry,win,38.02,163.16,paper_1781562876836,XRP,0.4758186250387193,"{""win_prob"": 0.5241813749612807, ""ev"": 0.0958186250387193, ""abs_pct"": 0.000805023345676936}",,,strategy1,,s1
2757,2026-06-15T22:33:51Z,KXETH15M-26JUN151845-45,KXETH15M-26JUN151845-45,paper,no,64,37,23.68,53,0.5364316283982374,0.37,1789.905,1791.48,668,1,0,expiry,loss,-24.73,-100.0,paper_1781562831762,ETH,0.46356837160176256,"{""win_prob"": 0.5364316283982374, ""ev"": 0.09356837160176257, ""abs_pct"": 0.0008791613637886247}",,,strategy1,,s1
2756,2026-06-15T21:12:03Z,KXSOL15M-26JUN151715-15,KXSOL15M-26JUN151715-15,paper,no,98,24,23.52,53,0.5312320853994099,0.24,74.82,74.8698,177,1,0,expiry,loss,-24.78,-100.0,paper_1781557923091,SOL,0.4687679146005901,"{""win_prob"": 0.5312320853994099, ""ev"": 0.2287679146005901, ""abs_pct"": 0.0006651547085741478}",,,strategy1,,s1
2755,2026-06-15T16:55:45Z,KXETH15M-26JUN151300-00,KXETH15M-26JUN151300-00,paper,no,72,33,23.76,50,0.5,0.33,1841.735,1842.71,254,1,100,expiry,win,47.12,203.03,paper_1781542545805,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.16999999999999998, ""abs_pct"": 0.00038801547720484803}",,,strategy1,,s1
2754,2026-06-15T16:38:20Z,KXSOL15M-26JUN151245-45,KXSOL15M-26JUN151245-45,paper,yes,61,39,23.79,52,0.5237618164636794,0.39,75.7,75.6425,399,1,100,expiry,win,36.19,156.41,paper_1781541500480,SOL,0.5237618164636794,"{""win_prob"": 0.5237618164636794, ""ev"": 0.13376181646367935, ""abs_pct"": 0.0007601546749513111}",,,strategy1,,s1
2753,2026-06-15T15:33:04Z,KXSOL15M-26JUN151145-45,KXSOL15M-26JUN151145-45,paper,yes,72,33,23.76,51,0.5197754856551754,0.33,74.095,74.0323,716,1,100,expiry,win,47.12,203.03,paper_1781537584250,SOL,0.5197754856551754,"{""win_prob"": 0.5197754856551754, ""ev"": 0.18977548565517538, ""abs_pct"": 0.0008469276248339228}",,,strategy1,,s1
2752,2026-06-15T14:37:44Z,KXSOL15M-26JUN151045-45,KXSOL15M-26JUN151045-45,paper,yes,55,43,23.65,52,0.5241550069823606,0.43,73.815,73.7555,435,1,100,expiry,win,30.4,132.56,paper_1781534264537,SOL,0.5241550069823606,"{""win_prob"": 0.5241550069823606, ""ev"": 0.09415500698236062, ""abs_pct"": 0.0008067194988848275}",,,strategy1,,s1
2751,2026-06-15T14:26:36Z,KXETH15M-26JUN151030-30,KXETH15M-26JUN151030-30,paper,no,58,41,23.78,50,0.5,0.41,1807.8,1808.39,204,1,0,expiry,loss,-24.77,-100.0,paper_1781533596142,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.0003262570573826141}",,,strategy1,,s1
2750,2026-06-15T12:20:34.781582+00:00,KXXRP15M-26JUN150830-30,XRP price up in next 15 mins?,paper,no,44,54,23.76,64,0.641987356106745,0.54,1.22755,1.2311,565,1,0,expiry,loss,-24.53,-100.0,paper_1781526034781,XRP,0.35801264389325504,"{""win_prob"": 0.641987356106745, ""ev"": 0.08459935610674492, ""vel_delta"": 7.0, ""obi"": null, ""abs_pct"": 0.002883600032491401, ""mins_left"": 9.425257466666666, ""strike"": 1.2311}",,,strategy2,,s2
2749,2026-06-15T12:13:00Z,KXXRP15M-26JUN150815-15,KXXRP15M-26JUN150815-15,paper,yes,55,43,23.65,55,0.5555474509124408,0.43,1.2325,1.2315,120,1,0,expiry,loss,-24.6,-100.0,paper_1781525580031,XRP,0.5555474509124408,"{""win_prob"": 0.5555474509124408, ""ev"": 0.12554745091244085, ""abs_pct"": 0.0008120178643929272}",,,strategy1,,s1
2748,2026-06-15T00:50:42Z,KXSOL15M-26JUN142100-00,KXSOL15M-26JUN142100-00,paper,no,55,43,23.65,50,0.5,0.43,70.945,70.9507,558,1,0,expiry,loss,-24.6,-100.0,paper_1781484642091,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 8.033747376705909e-05}",,,strategy1,,s1
2747,2026-06-15T00:48:09Z,KXETH15M-26JUN142100-00,KXETH15M-26JUN142100-00,paper,no,59,40,23.6,50,0.5,0.4,1720.325,1720.75,711,1,0,expiry,loss,-24.6,-100.0,paper_1781484489012,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.0002469853261658896}",,,strategy1,,s1
2746,2026-06-15T00:20:26Z,KXSOL15M-26JUN142030-30,KXSOL15M-26JUN142030-30,paper,yes,72,33,23.76,51,0.5134984778384482,0.33,71.565,71.528,573,1,100,expiry,win,47.12,203.03,paper_1781482826611,SOL,0.5134984778384482,"{""win_prob"": 0.5134984778384482, ""ev"": 0.18349847783844814, ""abs_pct"": 0.000517279946314617}",,,strategy1,,s1
2745,2026-06-14T23:09:34Z,KXXRP15M-26JUN141915-15,KXXRP15M-26JUN141915-15,paper,yes,53,45,23.85,55,0.5584090838158614,0.45,1.17455,1.1729,326,1,100,expiry,win,28.23,122.22,paper_1781478574013,XRP,0.5584090838158614,"{""win_prob"": 0.5584090838158614, ""ev"": 0.1084090838158614, ""abs_pct"": 0.001406769545570747}",,,strategy1,,s1
2744,2026-06-14T20:12:23Z,KXXRP15M-26JUN141615-15,KXXRP15M-26JUN141615-15,paper,no,58,41,23.78,50,0.5,0.41,1.1323,1.1325,156,1,100,expiry,win,33.23,143.9,paper_1781467943433,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.0001766004415010843}",,,strategy1,,s1
2743,2026-06-14T19:08:16Z,KXXRP15M-26JUN141515-15,KXXRP15M-26JUN141515-15,paper,no,61,39,23.79,50,0.5,0.39,1.13205,1.1321,403,1,0,expiry,loss,-24.81,-100.0,paper_1781464096848,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 4.416570974304877e-05}",,,strategy1,,s1
